      id  redshift        cfht.megacam.u    cfht.megacam.u_err     subaru.suprime.g  subaru.suprime.g_err    subaru.suprime.r  subaru.suprime.r_err    subaru.suprime.i  subaru.suprime.i_err    subaru.suprime.z  subaru.suprime.z_err    subaru.suprime.Y  subaru.suprime.Y_err    paranal.vircam.J  paranal.vircam.J_err    paranal.vircam.H  paranal.vircam.H_err   paranal.vircam.Ks  paranal.vircam.Ks_err 
  380401    0.2632    4.1867958761359185   0.40872659511296555     9.22418621607479    0.8390541658028298  15.515475854143297    1.4873041651560408  20.225978019684625    1.8827989392134787  16.204419057583905    2.1215904556631857  15.767570886290914    2.3410741177613517   28.34811504234737     2.536629275592185   28.22301187329229    2.6699268202767823     39.970029989837     2.9903136154642644 
  502709    0.6184    0.8537847219837956   0.08506438978582169   1.8850299585666754    0.1905534678847622   5.229668287577825    0.5117578809631069  13.755145780579126    1.1268394528362746  18.680896769415448    1.5174165109760258  20.059613579495306    1.9418180015714095  22.324969099731355    2.6999922255569584   38.87772376409624     3.790283013285852   33.13556484134824      5.121851826754795 
  719726    0.7576    0.4601284989005739    0.0446942247904965   0.5183550490905742   0.07936255063193504  1.4654103385670565   0.16477952596929699  2.9757028528741474    0.3905306508422146   5.419499223957089    0.5495755169393738   8.938027075642122    0.6887678862403862   9.242636534477429    1.0308893807244557   13.14141836872122    1.4592163110083431   18.66186832420455      2.200063517392785 
  855094     0.802     0.581704368446717   0.06188802332051786   1.0608222870546797   0.10210529641874802  2.7982908106098665   0.29944754339677027   9.271031400191765    0.7869681685326497  15.873611185462916    1.3637832573511546  16.436511888552168      1.74885926401732  22.892331684626555     2.706905705133126    38.4975875082797     3.875787020905712  53.968970011429754      5.533636066527372 
  893228     0.379   0.14117323749958482  0.021337419861792748    0.781855119404214   0.07758468520035676  2.3914792789999204   0.29229037871448693   5.406299646787005    0.5381461959509949  7.5680004639262455    0.7488620071611524    9.98936842974314    0.8938436462392885  15.669628612695199     1.314140424719035   19.18986632697721    1.8725568100384673  21.207844502106045     2.5517713266289648 
 1038810    0.6295   0.26199066438992225  0.022997557863797674   0.5591506565377105  0.051835065405066987   2.722657065039045    0.2131663846086448   7.163146324661367    0.6838155358058162   9.672841094262862    1.0225828179450005  11.311516802208105    1.3847627878362194  19.101205347696716    2.0535326841171297  33.779324845121906    3.1261093531809254  39.453929607758575     4.5722859024689315 
 1209790    0.5755     1.109606301106614   0.10425387875310549    1.822835690775504   0.16642176946022036  4.1266266291199285    0.3908978842415579   5.823896241838948    0.5998714537811973   7.742930382991891    0.6994392996469836   7.845538442718952    0.8455352667458063   10.47420138760006     1.088904289151333  11.715830742513214    0.9573106000242602  12.450711538382713     1.4054901673550029 
  839138    0.9361   0.18456884497027132   0.02439470063361148     0.52200299158691   0.09374010026707162  1.5839068444342868   0.32814984398439584   7.765110322888644    0.7252669794240275  14.615413905637883    1.2586460763783072  16.945583612309125    1.6416206870922652  25.740057659511724     2.331221465066561  29.776355049455915    3.0132243761644926   43.09292056684519     4.0009207587300635 
  973322    0.2495    1.5230109352148542   0.12753365678246756    2.536198731136773   0.23308194283808528  3.9614966841045627    0.4439469385875591  4.8293200248351384     0.589995374882367   4.995726449311669    0.6053018166254782   5.294410824428607    0.6649598069889101   6.381836061690716     0.643854082627348   7.690772899390934    0.6766868418488389    8.34013205278307     0.8316058952759828 
  512611     0.838    1.5085912289053995   0.15150026134146877   2.4055485435208537   0.18928409703995458  3.4132223298687987    0.2800801636652711    5.63230003921791    0.5533191941223535   7.267607200276435    0.7090390243394431   7.559693175492718    0.7598366314934685  7.6556403495377205    0.9060965524391097  11.556291537405874    0.9474076973192411  12.210312039203888     1.1070204578626681 
 1379948    0.4149   0.36768189452069283   0.03466428074278511    1.495299786964973    0.1603358226139107   7.162437969980276     0.590087688602674   9.073677553947704    1.0308766406143486  11.070011120406347    1.3478006366998323  12.446701790717317    1.6276408842849892  16.933888475844654    2.1044943495260955   28.43245367532296     2.582572718240068  28.171863425423744     3.0311778219821255 
  833226     0.603   0.26116632208654383  0.036552059824735104   0.6990914687390279   0.08574661175816152  2.1514672942078765    0.2361444082869847   4.969026390128998    0.4985239313958344   7.880094079202132    0.7040137718590895    8.30133848999447    0.8492476833154795  13.551146522818463    1.2216749058765901  21.599130614538456    1.7974008063814193  24.640429866170912      2.526113209818045 
  236475    0.5066     2.149339233947549    0.2587930008931973   3.4608418155523277    0.3556906174862729   5.320849691825976    0.7746177860239308  7.6577121161285024    1.0326545768121784   10.92450902892588    1.1630118771439997  10.531179571931222    1.3872826461968253  12.958211946290524    1.3446938927332206  19.556463437927192     1.562479132081087  20.659765134742674     1.6378601301410394 
 1073899    1.1398    1.4285878885331393    0.1827288256976213    2.497594794913903   0.22205144596021764   3.457645443778469    0.3383652649224455    4.89900143643471    0.5427793932514138   9.780175996944166    0.9210240330943775  12.042268628005315    1.1116038058152715  12.483765940713946    1.3667166070054921  14.083455000168726    1.6439908050359322   22.77876629575693      2.205411636621559 
 1182457     0.755    1.0354153300049855   0.10913133273822999   1.6180263021572816    0.1768961806710004   4.928348995037176   0.41923207477337254  14.387650575780361     1.154630631655238  20.357621812048418    1.6580726895293179  19.646122635399685     2.098036631978134   27.23343727231736    3.0133953845133687   43.36840075516446     3.936107389043969   43.50564915751695      5.476907657196204 
 1284701    0.4106   0.44667451751893567   0.04943957774819548   2.1111882003001075   0.22847187826518345   7.645887619170565    0.7871419728758283  13.368870314374021    1.3785286284557516   19.35582917858029    1.7768798118113194  20.154173231074143     2.120259486081724  22.960686976128873     2.833990392594188   37.15376130230215    3.2646503097523647   35.40757739531427      4.126404031750076 
  935865    0.3759    4.9257766168402055   0.42257702370084865   10.099422651461246    0.9551795308364145   23.87308949915926     2.479212991795247   38.87099158248392    3.6110096030139354  39.714186699796144     4.710044271191637  60.121819120996356     5.243879600770086   78.46786642087442     6.812769901767698   73.90847572798069     8.122134011263238   94.24366822166552      9.834998802365066 
 1354732    0.9369     1.249669882918579   0.13962201469768593   1.8801309710224146    0.1683259787900555    2.32441811373546     0.263134641757937    4.48342053083295   0.44060027131631285   6.659806498463953     0.603805157013449   6.878168053404379    0.7053880032759007   8.665256702928797    0.9683482900477841  10.533118740402942     1.087049377758927  14.720554993948598      1.514919481207997 
  575769    0.4299    1.9303181876835303    0.1894810346145164   3.3725579806639896    0.3475585211104976   8.177204468090663    0.7662757523230248  12.239033352653102     1.048781077660926  12.455982457053034    1.2462168661420066  11.201889532817152    1.6592178427567366   17.28570021055887    1.6776177473490286    19.1795832156902     1.963900212501978  23.899216188836952      2.290644812138881 
 1354999    0.4612     2.907364780053861   0.29636625884821227    4.416951287381195    0.5105110818496367  14.553793510844478    1.2928468340170243  20.861466208143927    1.8444930565183777  21.736923950300667      2.24132153538032    25.0706120458853     2.765585530435642   31.13686288020788    3.1518932089272047   36.68413403595905      3.76731165641734   43.76591922069733     4.3839652229314945 
 1457122      0.26     3.555677731060727   0.43945695858892947     5.61736792575779    0.8045301935735425   6.867083745476868    1.2194062752296038  10.435013752636994    1.4209021652245497   12.48275993072296    1.4349458366875822  17.641243652020552     1.528913281033598  20.792680547511463    1.8376793558788589  20.483294045659456    1.6357227315698677   24.26495324762116     1.9584657998666664 
  517877    1.1609    1.1545639864912043   0.19033935329509782    1.537201429420258   0.22912182830035582  3.1199577309933337   0.28314368649777494  3.8043999730141635    0.3754798878949433  6.9639865125526335    0.6840100080796047   7.770104161809773    0.8017363772752736   6.541534188480792    0.8564950546636064   10.33495211949552    0.9375631033944846  13.844975562617954     1.0879723003505546 
  345840    0.4763    0.3901413970576535   0.03511354093828815   1.5572640419963504   0.13799010083991667    4.69886326440075   0.49079377944496255  10.844660210614215    0.9883419305365005  12.637238455619306    1.3673790851470353    16.1723511979348    1.6646800580506917  22.487722658748208    2.2934040657683687  32.892917675661735    2.8465395188212046   33.28072093676231      3.442051876793827 
  472485    0.6509   0.43324899368464354    0.0372414665058061   0.8207318821420684   0.10710555943169779    3.42371378413957   0.36136267019017027   9.587245971953768     0.969229438055252  17.155337729911864    1.4248660710952563   19.19777243228772    1.8634422997106712  31.739467395336767     2.755434771354737  44.215415197153334    3.8987866839949774   50.45313792553434      5.042612104156568 
 1253882    0.8951    1.4200941567024568   0.13724719368448896    2.294591879721344   0.21142729139289618  4.2794103830442625   0.38007352742375766   7.476958125238544    0.8428514895338037   14.11829246391944    1.2171762123862722  15.379669495879261    1.3771525004840428   19.23140973939145     2.042973943657882  19.735425919768918     2.469318292461439  38.462789016846365     3.3794244508015328 
  249483    0.9529    1.1052513430097075   0.11537247436964963   1.5993984605948737   0.17972738871844188   3.252866093262985    0.3369383115679915   7.441523718221281    0.7552842252099674  13.750220408566712     1.298246081650628   16.69707645607259    1.6704483383806472   23.75577261709994     2.382960204703464  35.139642757287746     3.369225780068709   54.56705913614235       5.03585283318291 
  635525    0.4824    0.8000300176736933    0.1140557813415578   1.0243331563199944   0.14476418543652292    2.87001960714321    0.3041313029389206  2.9733166704941048    0.3782394118071903  2.7742527356059163    0.4020121209124148   4.304549756302086    0.4717844026516015   4.512562546390631   0.42924756222567306    5.75462731345094     0.450476007987355  6.8093197023209315    0.47161954822067725 
 1278079    0.2519    0.9352478239962239   0.13656614958019664    5.971234536290931   0.46450708132298607  14.640071282086154    1.2022845807102776  18.904707890617672    1.8937564034385803   20.98917385191116    2.3498067648284393    26.6489304744125     2.807897305482687   33.06741800552242    3.6321921582221446   42.71939750587756    4.2532807600072315    48.4346631295634     4.9671470215389695 
 1241615    0.6217    1.5723358646484515   0.13525147506014476    2.632033979985078    0.2594030872581707   5.166756179945716    0.5823468278894754    9.94575556081393    1.1086619242572444     13.117145693198    1.3697183428567152  17.447892427192187    1.6142991272715914  21.519952643328867    2.0928926881262155  27.066727195958467    2.8579529947265248   38.66749994133197      3.803810385731731 
  976165    0.6398   0.27438275204994267  0.030963544843165762   0.7124177360813052   0.06742817307067094  1.9454767842281633   0.19416824784549525   4.673754590040923    0.5086660895487847   7.031746808103041    0.7279426540745773   8.323228664017309    0.9183937875252504  14.544915278112557    1.3067628746984974    19.2156545207814    1.6833256687594622  22.261278074719478     2.1344807577215343 
  779074    0.1914    1.2583348008334196   0.11379418671800734   2.5284497433721485    0.2551057840291546   4.093903093328611   0.40256638709758663   4.605510345786113   0.49108434873642304   5.101789107513562    0.5356948861112454   4.810748507937101    0.5704253316748465  6.7029076405431836    0.6573931008624347  7.3859786427637655    0.6295627882355863   7.334488361394011     0.6260511784231131 
  927328    0.4539     0.348530515059642   0.04203298740930371   1.1399803371896182   0.12697507407515826   4.720023393193683   0.47179243489903894  10.123157695020168    0.9136778150512833  13.123288485035868    1.3243615035358063  14.279287297435213    1.7085146698068914  25.425622392577058     2.502013177191157  34.619790743440134    3.8085697780648453   57.00101690804752      5.363609199778454 
 1075394    0.2917    0.8137061205610799   0.06977130065412206   1.4814475994776921   0.17884395873302827  3.2053846114530726    0.3868270361172452   4.246754234400583    0.5374245581151172   5.107410217495771    0.6659061001914169  3.9211933405983723    0.7097687067557623   9.030439528873394    0.8505700084244008  10.460319428655952    0.9183389138372293  10.728896670540927     1.0595631116295003 
