id redshift cfht.megacam.u cfht.megacam.u_err subaru.suprime.g subaru.suprime.g_err subaru.suprime.r subaru.suprime.r_err subaru.suprime.i subaru.suprime.i_err subaru.suprime.z subaru.suprime.z_err subaru.suprime.Y subaru.suprime.Y_err paranal.vircam.J paranal.vircam.J_err paranal.vircam.H paranal.vircam.H_err paranal.vircam.Ks paranal.vircam.Ks_err
380401 0.2632 4.084774494171143 0.014268947765231133 8.386147499084473 0.02715132385492325 14.86855697631836 0.03652141988277435 18.824731826782227 0.0350223071873188 21.2101993560791 0.04919851943850517 23.400569915771484 0.0690021812915802 25.336278915405273 0.12336040288209915 26.646404266357422 0.16793040931224823 29.88166618347168 0.11329510062932968
502709 0.6184 0.832328200340271 0.017556995153427124 1.8995997905731201 0.015027657151222229 5.112310886383057 0.023214278742671013 11.264909744262695 0.028022080659866333 15.16830062866211 0.04218326881527901 19.40823745727539 0.06213162839412689 26.998188018798828 0.03060155361890793 37.90035629272461 0.04330415278673172 51.213775634765625 0.06969926506280899
719726 0.7576 0.43065911531448364 0.011954120360314846 0.7864096164703369 0.010677714832127094 1.6413733959197998 0.014533613808453083 3.9012672901153564 0.01775738038122654 5.488770484924316 0.027698997408151627 6.8749775886535645 0.041809480637311935 10.302103042602539 0.03741182014346123 14.58251667022705 0.053050145506858826 21.990619659423828 0.06637733429670334
855094 0.802 0.5972161293029785 0.016231339424848557 1.0139175653457642 0.012050031684339046 2.9886364936828613 0.018690915778279305 7.866162300109863 0.023533061146736145 13.6322021484375 0.03918442130088806 17.479522705078125 0.05631683021783829 27.067522048950195 0.028827032074332237 38.75579071044922 0.04014841839671135 55.33251190185547 0.06526394933462143
893228 0.379 0.13087055087089539 0.0168527290225029 0.7673970460891724 0.011419330723583698 2.91725492477417 0.018163219094276428 5.377540111541748 0.020541463047266006 7.481996536254883 0.031489428132772446 8.92513656616211 0.04874255508184433 13.139062881469727 0.02480568177998066 18.72212028503418 0.035932257771492004 25.511608123779297 0.05581588298082352
1038810 0.6295 0.170074924826622 0.01548007968813181 0.5065499544143677 0.010997519828379154 2.1244924068450928 0.017470765858888626 6.8342180252075195 0.023201871663331985 10.21926498413086 0.03663128986954689 13.835783004760742 0.057263121008872986 20.506332397460938 0.10908620804548264 31.22386932373047 0.15251076221466064 45.709842681884766 0.1090925931930542
1209790 0.5755 1.0303922891616821 0.015867846086621284 1.6560232639312744 0.016494691371917725 3.902174234390259 0.023054681718349457 5.993595123291016 0.02477773278951645 6.98399543762207 0.03812362998723984 8.430424690246582 0.06487898528575897 10.778999328613281 0.15441595017910004 9.341217994689941 0.20942790806293488 13.987105369567871 0.13788199424743652
839138 0.9361 0.1943110227584839 0.014749023132026196 0.9309523701667786 0.010976485908031464 3.2761435508728027 0.018739115446805954 7.24924373626709 0.022289996966719627 12.581058502197266 0.03687296062707901 16.40772247314453 0.05277227237820625 23.31005096435547 0.03176097571849823 30.12883758544922 0.04530561342835426 40.00398635864258 0.06463491171598434
973322 0.2495 1.2416282892227173 0.02912774495780468 2.3198201656341553 0.022617163136601448 4.429811000823975 0.029268229380249977 5.892118453979492 0.030396440997719765 6.033618450164795 0.048422858119010925 6.591423034667969 0.08776655793190002 6.385395050048828 0.08255531638860703 6.658304214477539 0.12072668224573135 8.190211296081543 0.14412756264209747
512611 0.838 1.5115844011306763 0.010171291418373585 1.887312412261963 0.014456416480243206 2.795332431793213 0.01749468594789505 5.52948522567749 0.0202499870210886 7.083791732788086 0.030582427978515625 7.5849103927612305 0.04520010948181152 9.01586627960205 0.09029127657413483 9.386996269226074 0.12815754115581512 11.033759117126465 0.089754618704319
