4.07380277804e-05    0.0    2.01403319076e-26    1.0
4.1686938347e-05    0.0    1.8300639308e-26    1.0
4.26579518802e-05    0.0    1.66323271049e-26    1.0
4.3651583224e-05    0.0    1.5118943446e-26    1.0
4.46683592151e-05    0.0    1.37456884411e-26    1.0
4.57088189615e-05    4.31472693796e-32    1.24992371914e-26    0.99999654802
4.67735141287e-05    1.40414882408e-34    1.13675835031e-26    0.999999987648
4.78630092323e-05    5.49074787432e-35    1.03399015957e-26    0.99999999469
4.89778819368e-05    6.28901308927e-34    9.40642350895e-27    0.999999933141
5.01187233627e-05    2.07371355411e-30    8.55833024039e-27    0.999757755175
5.12861383991e-05    5.15972813859e-31    7.7876549202e-27    0.999933749166
5.2480746025e-05    3.50706517136e-34    7.0871965652e-27    0.999999950515
5.3703179637e-05    4.41832492319e-31    6.45044314831e-27    0.999931508236
5.49540873858e-05    7.21365235712e-34    5.87150288843e-27    0.999999877141
5.6234132519e-05    9.44265414144e-33    5.34504280748e-27    0.999998233384
5.75439937337e-05    6.48347862154e-34    4.86623372376e-27    0.999999866766
5.88843655356e-05    7.9678927308e-34    4.43070095486e-27    0.999999820166
6.02559586074e-05    1.88219644435e-34    4.03448009359e-27    0.999999953347
6.16595001861e-05    1.982775911e-32    3.67397729792e-27    0.999994603219
6.3095734448e-05    2.09883049905e-35    3.34593360297e-27    0.999999993727
6.45654229035e-05    5.07144129791e-34    3.04739282148e-27    0.999999833581
6.60693448008e-05    1.93754688723e-30    2.77567264981e-27    0.999302441037
6.76082975392e-05    1.98156146397e-33    2.52833864048e-27    0.99999921626
6.91830970919e-05    6.39204773533e-34    2.30318074121e-27    0.999999722469
7.07945784384e-05    2.36859547809e-31    2.09819213378e-27    0.999887125298
7.24435960075e-05    3.9924265753e-33    1.91155013597e-27    0.999997911424
7.41310241301e-05    6.70815685029e-32    1.74159895577e-27    0.999961484253
7.58577575029e-05    2.16690695482e-32    1.58683410992e-27    0.999986344651
7.76247116629e-05    1.4337519663e-30    1.4458883393e-27    0.999009376023
7.94328234724e-05    4.34103352986e-31    1.31751887122e-27    0.999670623033
8.12830516164e-05    8.78871031559e-33    1.200595895e-27    0.999992679763
8.31763771103e-05    1.19419002082e-31    1.09409213065e-27    0.999890862967
8.51138038202e-05    4.22228898852e-32    9.97073383492e-28    0.99995765497
8.70963589956e-05    9.69520564214e-33    9.0868998831e-28    0.999989330682
8.91250938134e-05    2.46117816368e-33    8.28169056486e-28    0.999997028178
9.12010839356e-05    1.07000492459e-29    7.5480744855e-28    0.986022280282
9.33254300797e-05    4.95460318903e-33    6.87965402224e-28    0.999992798232
9.54992586021e-05    3.50151997748e-31    6.27060753153e-28    0.999441909608
9.77237220956e-05    4.62302641701e-31    5.71563691716e-28    0.999191815326
0.0001    2.45817624085e-27    5.2099200496e-28    0.174878342535
0.000102329299228    2.09840127636e-31    4.74906757692e-28    0.999558339724
0.000104712854805    5.3057320282e-29    4.32908371271e-28    0.890820851751
0.000107151930524    8.88121946261e-31    3.94633062694e-28    0.997754552776
0.000109647819614    6.73809890077e-32    3.59749610179e-28    0.999812735389
0.00011220184543    2.40636902838e-29    3.27956414737e-28    0.931641147933
0.00011481536215    6.19258609671e-33    2.98978830123e-28    0.999979287972
0.000117489755494    4.37628195817e-31    2.72566736241e-28    0.998396991943
0.000120226443462    1.34960333234e-27    2.48492333409e-28    0.15549277727
0.000123026877081    1.983875262e-28    2.26548137071e-28    0.533135146453
0.000125892541179    9.67282979759e-30    2.06545154456e-28    0.955263528004
0.000128824955169    3.2747904366e-26    1.88311226444e-28    0.00571745184007
0.000131825673856    7.68181748658e-30    1.71689519447e-28    0.957173662092
0.000134896288259    3.31916476279e-26    1.56537153568e-28    0.00469402321577
0.00013803842646    1.30933915675e-30    1.42723954559e-28    0.990909468756
0.000141253754462    6.00190561563e-31    1.30131318278e-28    0.995408983137
0.000144543977075    6.97845434164e-30    1.18651177381e-28    0.944452162711
0.000147910838817    1.74766632297e-30    1.08185060956e-28    0.98410240184
0.000151356124844    6.97606799714e-29    9.86432386442e-29    0.585753820072
0.000154881661891    3.07195550219e-29    8.99439415776e-29    0.745411363937
0.000158489319246    7.18252984455e-27    8.20126531898e-29    0.0112894450291
0.000162181009736    6.1341547932e-25    7.47814635618e-29    0.000121895111206
0.000165958690744    1.74617803807e-27    6.81884815706e-29    0.0375825285754
0.000169824365246    1.34818759016e-26    6.2177299619e-29    0.00459074537696
0.000173780082875    1.05555049707e-26    5.66965062107e-29    0.00534257725264
0.000177827941004    9.07617641819e-28    5.16992420587e-29    0.0538917253804
0.000181970085861    3.57452481771e-28    4.71427958147e-29    0.116518403517
0.000186208713666    2.5407876374e-27    4.29882358567e-29    0.0166377572845
0.000190546071796    3.92279186756e-29    3.92000748997e-29    0.499822488281
0.000194984459976    2.98928777768e-28    3.57459644848e-29    0.106808073547
0.000199526231497    6.09546077101e-31    3.25964166696e-29    0.981643475247
0.000204173794467    1.04624562642e-28    2.97245504847e-29    0.22124857986
0.000208929613085    1.41249741172e-29    2.71058609406e-29    0.657417219482
0.00021379620895    1.9264326564e-30    2.47180085697e-29    0.927698515422
0.000218776162395    5.0490004872e-29    2.25406276674e-29    0.308646206169
0.000223872113857    7.37610345143e-31    2.05551515661e-29    0.965358634628
0.000229086765277    5.03988019832e-26    1.87446534194e-29    0.000371788289392
0.000234422881532    1.9794700605e-23    1.7093701116e-29    8.63548618181e-07
0.000239883291902    1.33956260196e-23    1.55882250638e-29    1.1636788681e-06
